Second,Millisecond,Depth,Rate (CPM),Release Velocity (MM/S),Valid/Invalid
1684,955,5.202,108,280,Valid
1685,507,5.161,108,280,Valid
1686,59,5.151,110,246,Valid
1686,603,5.263,108,285,Valid
1687,147,4.92,113,220,Valid
1687,684,4.958,108,264,Valid
1688,236,4.961,110,255,Valid
1688,772,4.933,111,257,Valid
1689,316,4.933,108,251,Valid
1689,852,4.958,110,281,Valid
1690,396,4.953,113,255,Valid
1690,948,5.029,108,253,Valid
1691,484,5.131,108,310,Valid
1692,44,5.032,111,229,Valid
1692,564,5.253,113,279,Valid
1693,100,5.532,110,332,Valid
1693,660,5.552,108,284,Valid
1694,204,5.591,110,279,Valid
1694,756,5.624,107,313,Valid
1695,332,5.598,105,283,Valid
1695,892,5.491,108,242,Valid
1696,445,5.58,105,303,Valid
1696,997,5.641,110,307,Valid
1697,573,5.677,104,265,Valid
1698,133,5.73,105,319,Valid
1698,725,5.923,102,315,Valid
1699,293,5.776,105,242,Valid
1699,853,5.725,107,291,Valid
1700,405,5.56,108,299,Valid
1700,965,5.545,107,262,Valid
1701,525,5.425,107,251,Valid
1702,85,5.25,107,247,Valid
1702,645,5.187,107,229,Valid
1703,197,5.174,107,272,Valid
1703,757,5.154,108,240,Valid
1704,309,5.088,107,250,Valid
1704,861,5.085,110,263,Valid
1705,430,5.199,104,280,Valid
1705,982,5.235,110,254,Valid
1706,534,5.385,107,304,Valid
1707,86,5.354,108,304,Valid
1707,662,5.464,105,258,Valid
1708,222,5.464,104,317,Valid
1708,790,5.395,108,278,Valid
1709,350,5.204,105,248,Valid
1709,910,5.415,107,300,Valid
1710,470,5.509,108,263,Valid
1711,22,5.375,110,227,Valid
1711,582,5.568,104,319,Valid
1712,158,5.641,104,308,Valid
1712,726,5.278,108,217,Valid
1713,294,5.542,102,298,Valid
1713,854,5.558,108,288,Valid
1714,431,5.733,102,296,Valid
1715,7,5.824,104,337,Valid
1715,599,5.837,102,290,Valid
1716,151,5.558,110,230,Valid
1716,695,5.926,107,333,Valid
1717,255,5.588,111,221,Valid
1717,815,5.522,105,251,Valid
1718,359,5.745,108,298,Valid
1718,919,5.626,107,271,Valid
1719,479,5.433,108,223,Valid
1720,23,5.56,107,311,Valid
1720,599,5.286,107,215,Valid
1721,143,5.235,108,236,Valid
1721,695,5.342,108,286,Valid
1722,247,5.42,108,266,Valid
1722,807,5.575,107,275,Valid
1723,368,5.509,107,252,Valid
1723,912,5.222,110,237,Valid
1724,464,5.319,110,238,Valid
1725,24,5.304,105,253,Valid
1725,576,5.296,108,272,Valid
1726,120,5.215,110,254,Valid
1726,688,5.334,105,224,Valid
1727,232,5.245,110,258,Valid
1727,800,5.443,105,284,Valid
1728,368,5.436,104,264,Valid
1728,920,5.438,108,301,Valid
1729,488,5.405,107,261,Valid
1730,48,5.481,107,279,Valid
1730,632,5.438,101,284,Valid
1731,200,5.446,105,306,Valid
1731,776,5.428,104,272,Valid
1732,344,5.636,105,331,Valid
1732,920,5.532,105,244,Valid
1733,489,5.865,102,341,Valid
1734,89,5.578,101,283,Valid
1734,657,5.545,105,283,Valid
1735,241,5.662,102,273,Valid
1735,793,5.428,110,284,Valid
1736,369,5.512,104,276,Valid
1736,937,5.545,104,287,Valid
1737,521,5.672,102,318,Valid
1738,105,5.357,105,200,Valid
1738,641,5.347,110,264,Valid
1739,193,5.491,107,290,Valid
1739,777,5.255,105,240,Valid
1740,353,5.403,101,283,Valid
1740,921,5.469,107,265,Valid
1741,473,5.469,108,251,Valid
1742,25,5.53,108,281,Valid
1742,578,5.431,108,253,Valid
1743,138,5.644,107,285,Valid
1743,698,5.441,105,296,Valid
1744,282,5.629,102,297,Valid
1744,882,5.524,98,309,Valid
1745,450,5.55,108,290,Valid
1746,18,5.583,105,280,Valid
1746,602,5.301,105,153,Valid
1753,99,3.381,,53,Valid
1753,563,3.576,131,195,Valid
1754,67,4.539,122,129,Valid
1754,595,5.4,111,177,Valid
1755,131,5.392,111,165,Valid
1755,675,5.258,111,86,Valid
1756,187,5.458,115,203,Valid
1756,731,5.524,110,218,Valid
1757,275,5.42,111,130,Valid
1757,811,5.243,110,189,Valid
1758,371,4.727,110,36,Valid
1758,891,4.43,113,113,Valid
1759,411,4.702,113,127,Valid
1759,915,4.912,119,156,Valid
1760,435,5.017,115,168,Valid
1760,979,4.719,113,92,Valid
1761,516,5.075,108,188,Valid
1762,60,5.11,111,98,Valid
1762,588,4.933,111,147,Valid
1763,132,4.696,111,144,Valid
1763,652,4.575,115,141,Valid
1764,172,4.346,115,43,Valid
1764,684,4.587,115,165,Valid
1765,188,4.925,120,139,Valid
1765,716,4.671,113,109,Valid
1766,228,4.78,115,168,Valid
1766,740,4.902,119,118,Valid
1767,244,4.745,119,129,Valid
1767,788,4.841,107,219,Valid
1768,316,4.869,115,187,Valid
1768,836,4.864,117,151,Valid
1769,388,4.867,107,214,Valid
1769,932,4.983,110,196,Valid
1770,477,4.859,110,164,Valid
1770,965,5.212,122,245,Valid
1771,485,5.298,117,191,Valid
1771,989,5.304,119,154,Valid
1772,477,5.626,119,302,Valid
1773,13,5.527,115,189,Valid
1773,517,5.403,117,201,Valid
1774,21,5.293,119,207,Valid
1774,549,5.428,111,278,Valid
1775,125,5.494,105,227,Valid
1775,669,5.872,108,311,Valid
1776,213,5.662,113,203,Valid
1776,765,5.517,108,180,Valid
1777,309,5.593,110,224,Valid
1777,853,5.89,110,233,Valid
1778,397,5.537,111,118,Valid
1778,909,5.791,111,288,Valid
1779,462,5.677,110,231,Valid
1780,46,5.644,102,235,Valid
1780,590,5.603,111,179,Valid
1781,142,5.578,108,213,Valid
1781,662,5.263,115,120,Valid
1782,158,5.484,119,241,Valid
1782,702,5.202,111,174,Valid
1783,174,4.757,127,138,Valid
1783,686,4.981,115,208,Valid
1784,222,5.23,111,224,Valid
1784,750,5.149,117,148,Valid
1785,286,5.458,108,252,Valid
1785,830,5.494,110,236,Valid
1786,398,5.395,105,209,Valid
1786,926,5.364,113,228,Valid
1787,470,5.504,110,209,Valid
1788,6,5.288,113,166,Valid
1788,567,5.316,105,226,Valid
1789,103,5.184,113,192,Valid
1789,623,4.928,117,141,Valid
1790,151,5.118,108,234,Valid
1790,727,5.144,104,258,Valid
1791,263,4.826,117,116,Valid
1791,767,5.072,113,251,Valid
1792,327,5.232,110,207,Valid
1792,863,5.222,111,183,Valid
1793,391,5.207,111,202,Valid
1793,935,5.425,110,268,Valid
1794,487,5.408,108,218,Valid
1795,39,5.362,108,234,Valid
1795,583,5.575,110,265,Valid
1796,127,5.469,110,207,Valid
1796,679,5.253,110,212,Valid
1797,223,5.512,108,247,Valid
1797,792,5.41,104,231,Valid
1798,344,5.014,111,145,Valid
1798,824,5.563,120,312,Valid
1799,392,5.344,108,163,Valid
1799,936,5.56,107,226,Valid
1800,480,5.837,110,287,Valid
1801,48,5.522,108,200,Valid
1801,592,5.596,108,229,Valid
1802,136,5.479,110,235,Valid
1802,696,5.591,108,214,Valid
1803,232,5.4,111,184,Valid
1803,784,5.583,104,309,Valid
1804,376,4.956,107,151,Valid
1804,920,5.207,104,281,Valid
1805,456,5.042,117,168,Valid
1805,992,5.235,110,190,Valid
1806,544,4.9,110,151,Valid
1807,72,5.276,110,277,Valid
1807,617,5.047,113,182,Valid
1808,153,5.202,110,187,Valid
1808,705,5.38,107,258,Valid
1809,281,5.301,105,218,Valid
1809,817,5.324,111,218,Valid
1810,369,5.298,108,212,Valid
1810,913,5.392,110,224,Valid
1811,473,5.405,107,219,Valid
1812,25,5.662,107,292,Valid
1812,609,5.657,104,217,Valid
1813,185,5.489,102,233,Valid
1813,753,5.644,105,295,Valid
1814,337,5.25,104,189,Valid
1814,873,5.392,111,231,Valid
1815,457,5.159,102,211,Valid
1816,57,4.91,100,206,Valid
1816,666,5.05,97,216,Valid
1817,274,4.889,101,183,Valid
1817,842,4.796,104,184,Valid
1818,410,4.684,105,204,Valid
1818,962,4.862,108,215,Valid
1819,546,4.803,102,177,Valid
1820,106,5.044,107,233,Valid
1820,682,4.966,104,181,Valid
1821,282,4.834,100,184,Valid
1821,890,4.628,98,170,Valid
1822,466,4.277,102,206,Valid
1823,82,4.249,98,141,Valid
1823,642,4.059,107,174,Valid
1824,186,4.107,111,160,Valid
1824,738,4.503,105,240,Valid
1826,51,5.862,45,549,Valid
1826,579,6.792,117,376,Valid
1827,59,7.45,120,417,Valid
1827,539,7.539,127,342,Valid
1828,59,7.755,117,373,Valid
1828,531,7.587,129,357,Valid
1829,3,7.47,129,266,Valid
1829,467,7.572,127,332,Valid
1829,955,7.734,125,279,Valid
1830,451,7.282,119,302,Valid
1830,939,7.089,125,257,Valid
1831,427,7.338,120,325,Valid
1831,931,7.569,119,345,Valid
1832,451,7.551,115,327,Valid
1832,979,7.475,113,319,Valid
1833,491,7.452,117,325,Valid
1833,987,7.264,122,274,Valid
1834,500,6.767,117,226,Valid
1835,20,6.721,113,262,Valid
1835,532,6.393,119,279,Valid
1836,36,6.33,117,280,Valid
1836,532,6.045,122,192,Valid
1837,44,6.403,113,303,Valid
1837,532,6.144,127,242,Valid
1838,28,6.68,119,316,Valid
1838,548,6.876,117,293,Valid
1839,20,6.916,125,287,Valid
1839,500,7.31,122,359,Valid
1839,988,7.206,125,288,Valid
1840,460,7.021,127,308,Valid
1840,956,7.333,119,368,Valid
1841,468,7.272,119,326,Valid
1841,956,7.153,125,286,Valid
1842,444,7.145,120,326,Valid
1842,924,6.904,125,258,Valid
1843,421,7.142,120,343,Valid
1843,901,7.356,125,303,Valid
1844,389,7.744,120,368,Valid
1844,869,7.64,125,354,Valid
1845,341,7.262,129,326,Valid
1845,861,7.318,113,350,Valid
1846,357,7.272,122,313,Valid
1846,861,6.919,120,266,Valid
1847,365,6.828,115,318,Valid
1847,885,6.911,115,351,Valid
1848,397,6.756,117,305,Valid
1848,909,6.828,117,316,Valid
1849,413,6.947,119,326,Valid
1849,893,6.736,127,263,Valid
1850,389,6.881,119,332,Valid
1850,909,6.904,117,313,Valid
1851,413,7.097,117,338,Valid
1851,917,7.165,119,337,Valid
1852,421,6.619,122,269,Valid
1852,925,6.756,115,308,Valid
1853,430,6.713,119,327,Valid
1853,934,6.541,120,262,Valid
1854,430,6.655,117,338,Valid
1854,934,6.353,125,254,Valid
1855,414,6.175,125,261,Valid
1855,894,6.406,120,298,Valid
1856,406,6.896,119,344,Valid
1856,902,6.629,120,289,Valid
1857,398,6.716,119,327,Valid
1857,934,7.046,111,374,Valid
1858,454,6.533,117,285,Valid
1858,958,6.761,113,338,Valid
1859,454,6.591,125,323,Valid
1859,958,6.627,119,342,Valid
1860,478,7.005,115,337,Valid
1860,990,7.145,115,368,Valid
1861,502,6.949,120,297,Valid
1862,22,6.975,113,328,Valid
1862,535,6.82,117,310,Valid
1863,39,6.909,119,323,Valid
1863,559,6.731,115,317,Valid
1864,71,6.662,117,264,Valid
1864,551,6.853,122,365,Valid
1865,63,6.741,119,301,Valid
1865,567,6.911,119,315,Valid
1866,47,6.713,125,335,Valid
1866,535,6.711,125,324,Valid
1867,39,6.797,119,292,Valid
1867,511,6.965,125,360,Valid
1868,23,6.835,119,309,Valid
1868,519,6.947,119,327,Valid
1869,23,7.109,119,373,Valid
1869,535,7.033,117,340,Valid
1870,39,6.853,120,296,Valid
1870,519,6.871,120,327,Valid
1871,23,6.668,122,316,Valid
1871,560,6.977,110,320,Valid
1872,56,7.216,120,372,Valid
1872,576,7.14,115,364,Valid
1873,96,7.145,115,322,Valid
1873,608,7.137,117,325,Valid
1874,112,7.049,117,361,Valid
1874,624,7.01,120,309,Valid
1875,128,7.229,117,359,Valid
1875,624,7.239,120,360,Valid
1876,136,7.493,115,367,Valid
1876,656,7.592,115,391,Valid
1877,168,7.315,120,323,Valid
1877,672,7.203,119,315,Valid
1878,168,7.132,117,358,Valid
1878,688,6.949,119,313,Valid
1879,192,6.896,117,330,Valid
1879,704,6.944,115,353,Valid
1880,216,6.873,117,363,Valid
1880,737,6.888,115,331,Valid
1881,225,6.929,122,340,Valid
1881,745,6.761,117,323,Valid
1882,241,6.965,120,326,Valid
1882,761,7.076,111,377,Valid
1883,281,6.929,117,355,Valid
1883,785,6.797,120,306,Valid
1884,281,7.153,119,376,Valid
1884,801,7.071,117,344,Valid
1885,313,7.267,113,379,Valid
1885,841,7.145,117,346,Valid
1886,345,7.323,117,392,Valid
1886,841,7.407,120,365,Valid
1887,369,6.955,115,311,Valid
1887,873,6.909,117,348,Valid
1888,377,6.947,120,328,Valid
1888,897,7.488,111,445,Valid
1889,401,7.574,122,434,Valid
1890,153,5.509,75,121,Valid
1890,530,4.605,174,295,Valid
1891,26,4.178,136,0,Valid
1891,466,4.087,131,0,Valid
1891,890,4.45,131,166,Valid
1892,370,4.625,127,165,Valid
1892,834,4.493,129,166,Valid
1893,314,4.369,127,82,Valid
1893,762,4.425,131,154,Valid
1894,234,4.519,129,142,Valid
1894,722,4.468,122,119,Valid
1895,194,4.435,125,149,Valid
1895,674,4.455,122,199,Valid
1896,170,4.415,122,157,Valid
1896,650,4.209,127,107,Valid
1897,130,4.554,120,179,Valid
1897,626,4.727,122,169,Valid
1898,122,4.564,122,132,Valid
1898,618,4.577,119,148,Valid
1899,98,4.63,125,181,Valid
1899,603,4.333,122,73,Valid
1900,67,4.478,125,186,Valid
1900,571,4.707,117,215,Valid
1901,59,4.641,125,164,Valid
1901,547,4.554,122,145,Valid
1902,35,4.328,127,117,Valid
1902,507,4.366,122,170,Valid
1903,3,4.549,122,145,Valid
1903,467,4.387,129,109,Valid
1903,963,4.448,119,152,Valid
1904,451,4.498,122,181,Valid
1904,955,4.315,122,87,Valid
1905,451,4.437,119,151,Valid
1905,931,4.404,122,164,Valid
1906,443,4.376,120,101,Valid
1906,915,4.348,125,128,Valid
1907,395,4.521,122,176,Valid
1907,883,4.651,125,133,Valid
1908,372,4.78,120,172,Valid
1908,844,4.694,129,125,Valid
1909,340,4.658,119,169,Valid
1909,828,4.564,125,156,Valid
1910,340,4.557,117,127,Valid
1910,844,4.684,117,181,Valid
1911,380,4.77,111,180,Valid
1911,900,4.608,117,132,Valid
1912,404,4.615,117,201,Valid
1912,940,4.77,111,193,Valid
1913,460,4.691,117,177,Valid
1913,964,4.699,119,154,Valid
1914,484,4.839,113,216,Valid
1915,4,4.9,117,200,Valid
1915,540,4.912,110,156,Valid
1916,52,5.004,117,189,Valid
1916,588,4.986,113,186,Valid
1917,132,4.872,108,192,Valid
1917,669,4.803,111,197,Valid
1918,189,4.785,117,187,Valid
1918,725,4.778,111,130,Valid
1919,253,4.93,110,234,Valid
1919,797,4.968,111,197,Valid
1920,341,4.981,110,172,Valid
1920,869,4.887,113,204,Valid
1921,389,4.681,117,164,Valid
1921,933,4.618,110,144,Valid
1922,461,4.666,108,233,Valid
1923,5,4.651,113,177,Valid
1923,541,4.76,111,171,Valid
1924,21,4.775,125,186,Valid
1924,517,4.953,120,201,Valid
1925,21,4.978,120,167,Valid
1925,517,4.877,119,161,Valid
1926,21,4.92,117,221,Valid
1926,526,4.991,120,218,Valid
1927,54,5.029,115,136,Valid
1927,558,4.948,117,187,Valid
1928,86,4.966,111,239,Valid
1928,646,5.116,108,230,Valid
1929,174,5.001,115,161,Valid
1929,678,4.973,117,184,Valid
1930,198,5.085,115,206,Valid
1930,702,5.067,119,193,Valid
1931,206,4.897,120,144,Valid
1931,710,5.011,117,224,Valid
1932,222,5.144,117,193,Valid
1932,750,5.004,115,148,Valid
1933,270,5.123,111,263,Valid
1933,822,5.177,110,224,Valid
1934,366,5.085,111,163,Valid
1934,870,5.085,117,196,Valid
1935,374,5.131,119,224,Valid
1935,902,5.194,113,209,Valid
1936,423,5.116,115,172,Valid
1936,927,4.877,119,189,Valid
1937,439,4.773,119,158,Valid
1937,951,4.669,117,149,Valid
1938,455,4.846,115,227,Valid
1938,959,4.874,120,191,Valid
1939,463,5.07,117,221,Valid
1939,983,4.943,117,193,Valid
1940,519,5.062,111,225,Valid
1941,39,5.131,115,222,Valid
1941,567,5.017,115,148,Valid
1942,79,5.174,115,225,Valid
1942,607,5.034,113,181,Valid
1943,119,4.879,119,135,Valid
1943,623,4.856,115,199,Valid
1944,159,4.887,113,214,Valid
1944,695,4.882,111,184,Valid
1945,207,4.829,117,189,Valid
1945,744,4.816,110,217,Valid
1946,280,4.841,115,165,Valid
1946,800,4.851,113,206,Valid
1947,320,4.963,113,231,Valid
1947,848,5.098,113,234,Valid
1948,360,5.047,119,184,Valid
1948,880,5.011,115,198,Valid
1949,416,4.999,111,184,Valid
1949,952,5.243,110,264,Valid
1950,496,5.085,113,164,Valid
1951,24,5.276,110,269,Valid
1951,560,5.121,113,197,Valid
1952,88,5.202,113,213,Valid
1952,592,4.983,119,200,Valid
1953,128,4.933,111,182,Valid
1953,656,4.732,115,138,Valid
1954,168,4.864,115,215,Valid
1954,697,4.877,113,178,Valid
1955,209,4.798,117,172,Valid
1955,697,4.796,122,203,Valid
1956,193,4.732,120,196,Valid
1956,713,4.648,115,161,Valid
1957,201,4.755,120,207,Valid
1957,713,4.841,119,221,Valid
1958,225,4.846,119,165,Valid
1958,729,4.536,117,152,Valid
1959,233,4.442,119,171,Valid
1959,745,4.514,117,189,Valid
1960,249,4.422,119,165,Valid
1960,745,4.188,120,150,Valid
1961,233,4.42,120,218,Valid
1961,745,4.679,119,223,Valid
1962,241,4.689,120,173,Valid
1962,753,4.818,117,220,Valid
1963,265,4.869,115,226,Valid
1963,786,4.481,120,96,Valid
1964,266,4.669,119,245,Valid
1964,786,4.856,117,211,Valid
1965,314,4.691,115,161,Valid
1965,818,4.572,117,172,Valid
1966,322,4.722,117,222,Valid
1966,834,4.892,119,215,Valid
1967,338,4.727,120,131,Valid
1967,834,4.646,119,199,Valid
1968,338,4.818,117,224,Valid
1968,858,4.437,120,99,Valid
1969,346,4.544,119,190,Valid
1969,858,4.674,117,220,Valid
1970,370,4.521,119,149,Valid
1970,874,4.341,117,144,Valid
1971,378,4.417,117,227,Valid
1971,906,4.43,113,201,Valid
1972,419,4.318,120,144,Valid
1972,907,4.45,119,200,Valid
1973,419,4.481,120,149,Valid
1973,907,4.544,120,184,Valid
1974,411,4.58,120,150,Valid
1974,875,4.547,125,218,Valid
1975,379,4.681,120,209,Valid
1975,883,4.717,120,154,Valid
1976,379,4.735,119,190,Valid
1976,875,4.628,120,188,Valid
1977,387,4.536,117,187,Valid
1977,899,4.732,115,228,Valid
1978,411,4.491,119,173,Valid
1978,899,4.305,122,156,Valid
1979,387,4.282,120,209,Valid
1979,883,4.214,120,196,Valid
1980,371,4.084,125,155,Valid
1980,835,4.056,131,177,Valid
1981,604,4.023,73,317,Valid
1982,268,4.293,92,320,Valid
1982,836,6.665,110,537,Valid
1983,388,7.407,107,373,Valid
1983,932,7.648,108,400,Valid
1984,436,7.785,120,358,Valid
1984,916,7.038,127,277,Valid
1985,388,6.447,129,245,Valid
1985,860,6.863,122,328,Valid
1986,356,6.932,120,293,Valid
1986,852,7.176,122,349,Valid
1987,348,6.032,125,178,Valid
1987,900,6.579,101,368,Valid
1988,372,6.962,133,358,Valid
1988,852,6.848,127,208,Valid
1989,332,6.97,122,326,Valid
1989,796,6.723,129,260,Valid
1990,252,7.028,129,355,Valid
1990,748,6.993,122,296,Valid
1991,236,6.955,122,288,Valid
1991,749,7.122,115,332,Valid
1992,277,7.14,113,325,Valid
1992,781,7.041,120,276,Valid
1993,277,6.695,120,292,Valid
1993,757,6.853,125,304,Valid
1994,237,6.878,120,333,Valid
1994,733,6.761,127,325,Valid
1995,205,6.955,122,342,Valid
1995,669,7.059,129,373,Valid
1996,149,6.744,127,290,Valid
1996,629,7.013,120,371,Valid
1997,141,6.794,120,327,Valid
1997,621,7.163,120,357,Valid
1998,85,7.442,131,376,Valid
1998,581,7.455,122,345,Valid
1999,45,7.389,129,369,Valid
1999,517,7.427,127,290,Valid
1999,981,7.447,129,334,Valid
2000,430,7.115,133,320,Valid
2000,902,6.955,129,272,Valid
2001,350,7.059,131,291,Valid
2001,814,7.48,127,386,Valid
2002,310,7.356,125,312,Valid
2002,782,7.341,125,323,Valid
2003,246,7.145,129,322,Valid
2003,710,6.957,129,294,Valid
2004,174,7.127,127,363,Valid
2004,686,7.01,119,300,Valid
2005,174,6.767,122,312,Valid
2005,654,6.33,129,175,Valid
2006,94,6.69,131,303,Valid
2006,574,6.617,125,298,Valid
2007,46,6.452,129,255,Valid
2007,526,6.871,122,282,Valid
2008,6,6.708,122,332,Valid
2008,510,6.927,120,304,Valid
2009,6,7.209,119,357,Valid
2009,479,7.285,127,330,Valid
2009,967,7.297,122,357,Valid
2010,431,7.023,129,340,Valid
2010,927,7.231,122,310,Valid
2011,415,7.732,119,446,Valid
2011,903,7.231,129,254,Valid
2013,407,5.712,,270,Valid
2013,935,5.474,115,201,Valid
2014,407,5.819,119,351,Valid
2014,935,5.745,117,334,Valid
2015,471,5.626,115,247,Valid
2015,959,5.715,119,292,Valid
2016,487,5.715,113,344,Valid
2017,7,5.456,119,211,Valid
2017,519,5.41,113,300,Valid
2018,55,5.578,111,334,Valid
2018,591,5.596,110,341,Valid
2019,119,5.425,117,284,Valid
2019,656,5.309,111,266,Valid
2020,144,5.255,120,297,Valid
2020,640,5.164,122,265,Valid
2021,144,5.291,115,344,Valid
2021,664,5.179,119,229,Valid
2022,168,5.131,117,310,Valid
2022,696,5.113,113,284,Valid
2023,208,5.034,117,280,Valid
2023,728,5.022,115,275,Valid
2024,248,4.94,115,276,Valid
2024,784,4.996,110,303,Valid
2025,328,4.849,113,246,Valid
2025,840,4.839,115,278,Valid
2026,384,4.841,108,292,Valid
2026,920,4.643,115,229,Valid
2027,424,4.676,117,267,Valid
2027,944,4.646,115,257,Valid
2028,481,4.557,110,268,Valid
2029,17,4.628,111,273,Valid
2029,537,4.577,117,270,Valid
2030,73,4.727,113,273,Valid
2030,593,4.567,113,237,Valid
2031,113,4.61,113,272,Valid
2031,649,4.539,115,258,Valid
2032,169,4.577,115,238,Valid
2032,713,4.521,108,245,Valid
2033,241,4.597,111,293,Valid
2033,793,4.686,110,277,Valid
2034,297,4.608,119,272,Valid
2034,849,4.569,108,257,Valid
2035,385,4.514,110,279,Valid
2035,913,4.572,115,243,Valid
2036,441,4.587,111,269,Valid
2036,977,4.417,113,251,Valid
2037,498,4.415,115,269,Valid
2038,42,4.442,110,255,Valid
2038,586,4.404,110,272,Valid
2039,138,4.475,108,254,Valid
2039,682,4.326,110,251,Valid
2040,202,4.249,119,205,Valid
2040,722,4.402,111,235,Valid
2041,226,4.308,120,202,Valid
2041,754,4.351,110,278,Valid
2042,290,4.239,115,220,Valid
2042,818,4.3,110,265,Valid
2043,370,4.145,110,219,Valid
2043,890,4.056,115,233,Valid
2044,434,3.807,110,225,Valid
2044,978,3.838,110,199,Valid
2045,522,3.952,108,264,Valid
2046,50,3.873,117,211,Valid
2046,563,3.901,115,217,Valid
2047,83,3.843,115,239,Valid
2047,643,3.896,105,226,Valid
2048,171,4.044,115,239,Valid
2048,691,4.018,115,230,Valid
2049,219,3.995,115,218,Valid
2049,779,4.155,104,246,Valid
2050,347,4.163,105,260,Valid
2059,276,4.486,,414,Valid
2059,884,5.433,100,367,Valid
2060,444,5.933,108,360,Valid
2060,972,5.845,111,370,Valid
2061,540,5.845,108,316,Valid
2062,100,5.776,107,298,Valid
2062,644,5.939,108,348,Valid
2063,204,5.817,105,338,Valid
2063,748,5.88,108,388,Valid
2064,324,5.959,107,373,Valid
2064,892,5.867,108,253,Valid
2065,453,5.949,102,356,Valid
2066,45,5.999,104,327,Valid
2066,605,5.997,105,324,Valid
2067,165,6.347,107,378,Valid
2067,741,6.345,107,285,Valid
2068,309,6.233,104,280,Valid
2068,853,6.528,108,401,Valid
2069,437,6.398,105,270,Valid
2069,989,6.459,105,320,Valid
2070,565,6.35,105,304,Valid
2071,141,6.53,102,379,Valid
2071,741,6.167,102,261,Valid
2072,317,6.325,101,331,Valid
2072,901,6.093,104,300,Valid
2073,477,6.21,104,303,Valid
2074,53,5.969,104,276,Valid
2074,630,6.104,102,363,Valid
2075,214,5.959,104,287,Valid
2075,782,6.017,105,305,Valid
2076,334,5.847,108,259,Valid
2076,902,5.977,104,324,Valid
2077,470,5.855,108,257,Valid
2078,14,5.768,110,246,Valid
2078,582,5.779,104,285,Valid
2079,158,6.03,102,362,Valid
2079,766,5.606,101,247,Valid
2080,342,6.101,101,352,Valid
2080,910,5.931,105,327,Valid
2081,462,6.04,108,340,Valid
2082,70,5.974,98,296,Valid
2082,646,5.926,105,297,Valid
2083,222,5.73,105,233,Valid
2083,791,5.898,104,301,Valid
2084,375,5.56,105,204,Valid
2084,935,5.728,102,307,Valid
2085,527,5.464,102,261,Valid
2086,87,5.502,107,273,Valid
2086,671,5.464,104,221,Valid
2087,231,5.606,105,293,Valid
2087,791,5.715,107,319,Valid
2088,383,5.535,102,232,Valid
2088,943,5.616,104,287,Valid
2089,543,5.347,101,283,Valid
2090,151,5.156,100,205,Valid
2090,727,5.215,102,237,Valid
2091,311,5.164,102,251,Valid
2091,903,4.94,104,169,Valid
2092,464,4.91,104,243,Valid
2093,40,5.095,104,247,Valid
2093,624,4.879,102,213,Valid
