Second,Millisecond,Depth,Rate (CPM),Release Velocity (MM/S),Valid/Invalid
4022,795,7.079,115,485,Valid
4023,291,7.414,119,435,Valid
4023,803,7.938,115,501,Valid
4024,331,8.263,115,486,Valid
4024,875,8.064,113,365,Valid
4025,395,8.151,115,375,Valid
4025,931,8.547,110,456,Valid
4026,475,8.43,111,368,Valid
4027,3,8.306,113,348,Valid
4027,531,8.463,111,414,Valid
4028,91,8.415,107,386,Valid
4028,627,8.321,113,380,Valid
4029,163,8.278,110,412,Valid
4029,707,8.438,110,419,Valid
4030,243,8.303,111,414,Valid
4030,779,8.298,111,394,Valid
4031,307,8.285,115,363,Valid
4031,844,8.357,111,393,Valid
4032,388,8.245,108,382,Valid
4032,932,8.09,111,373,Valid
4033,484,7.856,108,338,Valid
4034,20,7.63,111,311,Valid
4034,548,7.678,113,334,Valid
4035,84,7.6,111,342,Valid
4035,612,7.353,113,320,Valid
4036,140,7.391,115,307,Valid
4036,652,7.831,113,412,Valid
4037,196,7.986,110,396,Valid
4037,724,7.943,113,417,Valid
4038,252,7.904,115,360,Valid
4038,780,8.037,113,369,Valid
4039,308,8.029,111,379,Valid
4039,828,7.772,117,347,Valid
4040,372,7.894,108,375,Valid
4040,901,7.77,115,335,Valid
4041,429,7.869,111,385,Valid
4041,949,7.821,117,362,Valid
4042,469,7.823,115,352,Valid
4042,997,7.831,113,378,Valid
4043,525,7.854,111,402,Valid
4044,53,7.752,113,394,Valid
4044,573,7.587,117,328,Valid
4045,85,7.884,113,422,Valid
4045,629,7.854,111,404,Valid
4046,157,7.849,113,416,Valid
4046,685,7.691,115,356,Valid
4047,205,7.777,113,390,Valid
4047,733,7.645,115,351,Valid
4048,253,7.612,113,374,Valid
4048,789,7.562,111,386,Valid
4049,325,7.577,113,365,Valid
4049,853,7.719,110,434,Valid
4050,381,7.523,117,345,Valid
4050,910,7.521,111,353,Valid
4051,430,7.447,115,367,Valid
4051,974,7.424,110,401,Valid
4052,534,7.356,108,346,Valid
4053,54,7.399,111,409,Valid
4053,582,7.376,117,352,Valid
4054,118,7.473,111,352,Valid
4054,646,7.506,111,375,Valid
4055,182,7.597,110,412,Valid
4055,742,7.381,110,320,Valid
4056,262,7.341,113,384,Valid
4056,790,7.226,115,329,Valid
4057,318,7.221,111,353,Valid
4057,846,7.341,113,376,Valid
4058,358,6.947,120,288,Valid
4058,886,7.188,110,371,Valid
4059,422,7.17,111,375,Valid
4059,951,7.148,115,324,Valid
4060,487,7.485,110,390,Valid
4061,23,7.475,111,388,Valid
4061,559,7.468,113,353,Valid
4062,87,7.475,113,332,Valid
4062,607,7.442,113,381,Valid
4063,127,7.429,115,380,Valid
4063,663,7.529,111,394,Valid
4064,199,7.455,111,380,Valid
4064,735,7.544,111,377,Valid
4065,271,7.541,111,376,Valid
4065,807,7.371,113,355,Valid
4066,343,7.384,110,379,Valid
4066,871,7.239,115,334,Valid
4067,399,7.257,111,361,Valid
4067,943,7.277,110,364,Valid
4068,487,7.308,110,391,Valid
4069,24,7.206,113,330,Valid
4069,544,7.216,113,342,Valid
4070,64,7.292,115,371,Valid
4070,600,7.135,113,324,Valid
4071,136,7.292,110,381,Valid
4071,680,7.107,111,347,Valid
4072,216,7.186,108,392,Valid
4072,768,7.043,110,334,Valid
4073,312,7.178,110,373,Valid
4073,872,7.15,107,362,Valid
4074,400,7.064,113,353,Valid
4074,912,7.059,117,335,Valid
4075,432,7.013,115,330,Valid
4075,960,6.868,115,343,Valid
4076,496,6.833,110,339,Valid
4077,8,6.579,119,335,Valid
4077,536,6.749,113,327,Valid
4078,72,6.807,110,329,Valid
4078,577,6.843,117,406,Valid
4079,153,6.84,105,319,Valid
4079,681,6.81,113,368,Valid
4080,233,6.746,108,343,Valid
4080,769,6.774,111,334,Valid
4081,305,6.749,113,309,Valid
4081,833,6.726,111,342,Valid
4082,385,6.642,110,307,Valid
4082,897,6.541,117,300,Valid
4083,425,7.031,110,396,Valid
4083,969,7.102,113,357,Valid
4084,497,7.145,111,387,Valid
4085,25,7.348,111,425,Valid
4085,553,7.353,115,371,Valid
4086,97,7.465,108,375,Valid
4086,633,7.389,113,384,Valid
4087,153,7.363,115,390,Valid
4087,722,7.6,104,417,Valid
4088,258,7.475,113,385,Valid
4088,826,7.473,105,374,Valid
4089,378,7.386,108,380,Valid
4089,938,7.135,108,321,Valid
4090,466,7.178,111,389,Valid
4091,18,7.366,108,384,Valid
4091,554,7.45,111,370,Valid
4092,74,7.59,115,412,Valid
4092,642,7.607,105,393,Valid
4093,194,7.452,108,384,Valid
4093,714,7.376,115,382,Valid
4094,242,7.402,113,346,Valid
4094,754,7.516,117,396,Valid
4095,282,7.432,113,376,Valid
4095,826,7.422,110,384,Valid
4096,370,7.437,108,408,Valid
4096,907,7.447,115,371,Valid
4097,435,7.567,111,385,Valid
4097,963,7.686,111,417,Valid
4098,507,7.407,113,356,Valid
4099,43,7.529,110,403,Valid
4099,579,7.442,113,355,Valid
4100,123,7.689,107,414,Valid
4100,667,7.503,111,381,Valid
4101,211,7.176,111,305,Valid
4101,763,7.597,105,451,Valid
4102,315,7.48,110,373,Valid
4102,859,7.445,111,353,Valid
4103,403,7.478,108,389,Valid
4103,947,7.485,110,400,Valid
4104,491,7.506,110,393,Valid
4105,35,7.508,110,376,Valid
4105,588,7.336,108,359,Valid
4106,124,7.336,111,409,Valid
4106,684,7.229,108,346,Valid
4107,212,7.33,111,380,Valid
4107,764,7.648,108,407,Valid
4108,316,7.49,108,379,Valid
4108,868,7.493,107,431,Valid
4109,428,7.409,110,383,Valid
4109,964,7.315,111,325,Valid
4110,524,7.435,105,362,Valid
4111,76,7.29,108,382,Valid
4111,612,7.15,113,359,Valid
4112,164,7.176,107,335,Valid
4112,692,7.247,111,384,Valid
4113,244,7.521,108,423,Valid
4113,796,7.198,111,324,Valid
4114,332,7.371,110,386,Valid
4114,893,7.336,107,388,Valid
4115,437,7.066,111,324,Valid
4115,965,7.14,113,348,Valid
4116,501,7.056,110,366,Valid
4117,37,7.13,111,381,Valid
4117,597,7.061,108,331,Valid
4118,149,7.242,105,406,Valid
4118,701,7.104,111,330,Valid
4119,245,7.201,108,381,Valid
4119,805,7.28,107,383,Valid
4120,349,7.282,110,360,Valid
4120,893,7.429,110,411,Valid
4121,453,7.516,107,393,Valid
4121,997,7.475,111,359,Valid
4122,541,7.412,108,362,Valid
4123,93,7.351,107,417,Valid
4123,638,7.295,113,373,Valid
4124,198,7.348,104,390,Valid
4124,726,7.376,115,397,Valid
4125,278,7.49,108,388,Valid
4125,830,7.176,108,339,Valid
4126,382,7.511,107,456,Valid
4126,950,7.518,107,388,Valid
4127,494,7.567,110,372,Valid
4128,22,7.605,111,419,Valid
4128,590,6.871,110,205,Valid
4134,231,6.223,,357,Valid
4134,815,6.553,104,321,Valid
4135,367,6.452,110,239,Valid
4135,919,7.023,107,242,Valid
4136,447,7.556,111,337,Valid
4137,7,7.511,107,406,Valid
4137,559,6.985,108,349,Valid
4138,127,6.779,108,192,Valid
4138,663,6.975,108,331,Valid
4139,207,6.579,111,278,Valid
4139,759,6.226,110,238,Valid
4140,295,6.195,111,216,Valid
4140,823,6.393,111,264,Valid
4141,383,6.518,108,223,Valid
4141,911,6.678,111,303,Valid
4142,463,6.607,110,215,Valid
4143,16,6.68,107,230,Valid
4143,552,6.939,111,279,Valid
4144,80,6.861,115,250,Valid
4144,608,6.769,113,264,Valid
4145,136,6.589,113,231,Valid
4145,656,6.467,115,218,Valid
4146,176,6.619,113,281,Valid
4146,696,6.591,117,279,Valid
4147,264,6.787,102,342,Valid
4147,800,6.726,115,271,Valid
4148,320,6.662,115,248,Valid
4148,840,7.041,111,363,Valid
4149,392,7.033,110,268,Valid
4149,912,6.962,115,329,Valid
4150,432,6.822,117,275,Valid
4150,960,6.754,113,271,Valid
4151,472,6.589,117,237,Valid
4152,9,6.916,108,390,Valid
4152,529,6.787,119,284,Valid
4153,57,6.713,111,321,Valid
4153,577,6.688,117,251,Valid
4154,97,6.533,113,286,Valid
4154,625,6.5,115,245,Valid
4155,161,6.429,111,246,Valid
4155,665,6.665,115,378,Valid
4156,217,6.548,111,281,Valid
4156,745,6.657,111,294,Valid
4157,281,6.787,110,339,Valid
4157,833,6.871,110,316,Valid
4158,353,6.767,115,290,Valid
4158,889,6.805,113,272,Valid
4159,417,6.774,113,244,Valid
4159,945,6.688,113,268,Valid
4160,441,6.662,120,273,Valid
4160,970,6.728,110,340,Valid
4161,514,6.596,113,262,Valid
4162,2,6.784,120,309,Valid
4162,530,7.028,113,345,Valid
4163,66,7.483,110,417,Valid
4163,610,7.28,111,312,Valid
4164,146,7.221,111,314,Valid
4164,690,7.442,110,364,Valid
4165,210,7.516,115,393,Valid
4165,754,7.343,111,297,Valid
4166,266,7.394,115,314,Valid
4166,802,7.402,111,323,Valid
4167,338,7.389,111,344,Valid
4167,858,7.346,115,359,Valid
4168,402,7.092,110,303,Valid
4168,930,7.14,113,325,Valid
4169,482,7.417,107,383,Valid
4170,18,7.442,113,318,Valid
4170,571,7.33,110,308,Valid
4171,107,7.394,111,300,Valid
4171,627,7.473,113,344,Valid
4172,155,7.653,115,307,Valid
4172,667,7.615,115,364,Valid
4173,187,7.328,115,314,Valid
4173,699,7.226,117,315,Valid
4174,235,7.005,113,276,Valid
4174,755,7.008,113,306,Valid
4175,267,6.985,119,292,Valid
4175,787,7.056,113,350,Valid
4176,307,6.927,115,326,Valid
4176,835,7.16,113,334,Valid
4177,347,6.896,117,307,Valid
4177,851,6.871,120,278,Valid
4178,371,7.003,113,303,Valid
4178,891,7.259,113,388,Valid
4179,419,7.417,115,336,Valid
4179,908,7.463,122,332,Valid
4180,420,7.412,117,345,Valid
4180,932,7.437,117,321,Valid
4181,460,7.376,113,375,Valid
4181,980,7.432,115,352,Valid
4182,484,7.391,120,313,Valid
4183,28,7.414,108,355,Valid
4183,540,7.252,117,330,Valid
4184,68,7.158,113,325,Valid
4184,596,7.158,113,335,Valid
4185,124,7.292,111,346,Valid
4185,660,7.018,113,329,Valid
4186,180,7.269,115,319,Valid
4186,700,7.264,115,330,Valid
4187,220,6.802,115,304,Valid
4187,716,6.947,122,282,Valid
4188,228,7.168,115,321,Valid
4188,749,7.478,113,411,Valid
4189,293,7.353,111,324,Valid
4189,829,7.767,110,352,Valid
4190,373,7.643,111,342,Valid
4190,901,7.534,115,300,Valid
4191,429,7.32,111,318,Valid
4191,965,7.684,111,345,Valid
4192,485,7.841,113,448,Valid
4193,21,7.584,115,269,Valid
4193,565,7.435,108,327,Valid
4194,93,7.32,113,305,Valid
4194,621,7.191,115,256,Valid
4195,157,7.336,110,350,Valid
4195,677,7.236,115,321,Valid
4196,173,6.949,120,291,Valid
4196,677,7.127,119,326,Valid
4197,213,7.125,111,298,Valid
4197,726,7.097,119,317,Valid
4198,262,6.96,110,285,Valid
4198,790,7.102,111,361,Valid
4199,318,6.96,113,348,Valid
4199,822,6.812,120,311,Valid
4200,350,6.518,115,259,Valid
4200,862,6.53,115,297,Valid
4201,382,6.467,113,304,Valid
4201,886,6.546,119,319,Valid
4202,414,6.515,115,318,Valid
4202,926,5.834,120,141,Valid
4203,422,6.309,113,409,Valid
4203,974,6.332,110,293,Valid
4204,494,6.269,117,297,Valid
4205,6,5.718,117,246,Valid
4205,486,6.337,120,397,Valid
4206,70,6.591,105,325,Valid
4206,575,6.373,119,261,Valid
4207,79,6.688,117,345,Valid
4207,575,6.69,120,342,Valid
4208,95,6.688,115,359,Valid
4208,623,6.713,115,295,Valid
4209,143,6.142,113,288,Valid
4209,663,6.81,113,369,Valid
4290,360,6.317,,362,Valid
4290,944,6.927,105,262,Valid
4291,464,7.562,113,334,Valid
4291,992,7.762,111,390,Valid
4292,560,7.559,107,329,Valid
4293,88,7.643,113,305,Valid
4293,608,8.039,115,316,Valid
4294,160,8.197,107,394,Valid
4294,696,7.859,113,301,Valid
4295,224,7.884,113,342,Valid
4295,744,8.004,115,331,Valid
4296,264,8.115,113,378,Valid
4296,800,8.176,111,389,Valid
4297,336,8.011,113,334,Valid
4297,864,8.11,113,404,Valid
4298,360,7.864,120,336,Valid
4298,872,8.225,113,422,Valid
4299,424,8.001,110,382,Valid
4299,961,7.821,111,392,Valid
4300,489,7.788,115,305,Valid
4301,17,7.861,113,355,Valid
4301,537,8.062,115,334,Valid
4302,65,7.971,115,330,Valid
4302,569,7.904,117,340,Valid
4303,105,8.042,113,316,Valid
4303,601,7.765,120,282,Valid
4304,121,7.676,113,342,Valid
4304,617,7.584,120,316,Valid
4305,129,7.661,117,348,Valid
4305,633,7.742,120,304,Valid
4306,161,7.747,111,344,Valid
4306,705,7.76,110,341,Valid
4307,217,7.742,117,340,Valid
4307,745,7.633,111,346,Valid
4308,265,7.511,117,286,Valid
4308,794,7.602,113,324,Valid
4309,370,7.168,104,283,Valid
4309,914,6.36,111,205,Valid
4310,482,5.85,107,225,Valid
4310,930,6.833,125,412,Valid
4311,482,7.605,110,416,Valid
4312,2,7.77,117,387,Valid
4312,522,8.039,113,408,Valid
4313,74,7.912,108,347,Valid
4313,602,7.96,115,365,Valid
4314,122,8.141,113,367,Valid
4314,666,8.105,111,395,Valid
4315,218,8.273,108,375,Valid
4315,746,8.1,113,332,Valid
4316,274,7.915,115,277,Valid
4316,810,7.861,110,387,Valid
4317,330,7.91,117,317,Valid
4317,875,8.014,107,426,Valid
4318,435,7.912,107,411,Valid
4318,963,7.556,115,350,Valid
4319,507,7.742,108,385,Valid
4320,51,7.861,110,369,Valid
4320,611,7.793,107,401,Valid
4321,163,7.496,110,342,Valid
4321,699,7.59,111,345,Valid
4322,235,7.808,111,357,Valid
4322,795,7.91,107,366,Valid
4323,347,7.925,107,432,Valid
4323,899,7.795,110,325,Valid
4324,427,7.762,113,313,Valid
4324,955,8.28,113,418,Valid
4325,523,8.1,105,358,Valid
4326,51,7.986,111,430,Valid
4326,612,7.765,107,369,Valid
4327,156,7.617,111,353,Valid
4327,700,7.925,107,436,Valid
4328,260,7.958,108,389,Valid
4328,804,8.095,108,430,Valid
4329,364,8.064,108,422,Valid
4329,916,7.968,110,326,Valid
4330,452,7.993,108,411,Valid
4331,4,7.724,111,350,Valid
4331,532,7.635,113,354,Valid
4332,68,7.976,108,425,Valid
4332,612,8.064,111,407,Valid
4333,156,8.136,108,424,Valid
4333,684,8.024,115,440,Valid
4334,220,7.991,111,394,Valid
4334,764,8.125,110,407,Valid
4335,292,7.973,115,329,Valid
4335,828,8.232,110,448,Valid
4336,372,8.029,111,406,Valid
4336,917,7.922,110,384,Valid
4337,453,8.054,110,394,Valid
4337,997,8.298,108,439,Valid
4338,549,8.28,111,380,Valid
4339,101,8.189,107,404,Valid
4339,685,8.052,104,389,Valid
4340,221,7.648,113,311,Valid
4340,741,7.559,111,393,Valid
4341,285,7.409,111,290,Valid
4341,829,7.488,107,396,Valid
4342,397,7.673,107,386,Valid
4342,957,7.531,107,337,Valid
4343,517,7.323,105,378,Valid
4344,61,6.739,115,277,Valid
4344,581,6.838,113,267,Valid
4345,125,7.056,110,348,Valid
4345,702,7.092,104,332,Valid
4346,238,6.787,111,324,Valid
4346,798,6.568,107,294,Valid
4347,326,6.838,111,354,Valid
4347,878,7.097,108,370,Valid
4348,398,6.993,117,335,Valid
4348,934,7.107,110,353,Valid
4349,478,7.33,110,402,Valid
4350,6,7.526,113,363,Valid
4350,542,7.617,111,396,Valid
4351,62,7.47,117,325,Valid
4355,783,6.22,,404,Valid
4356,311,5.941,122,272,Valid
4356,831,6.977,110,412,Valid
4357,423,7.122,101,481,Valid
4357,959,7.13,111,420,Valid
4358,535,7.513,102,456,Valid
4359,103,7.544,105,444,Valid
4359,671,7.455,108,404,Valid
4360,223,7.429,107,410,Valid
4360,791,7.473,107,417,Valid
4361,343,7.351,108,349,Valid
4361,887,7.021,111,315,Valid
4362,423,6.916,111,320,Valid
4362,967,6.835,108,370,Valid
4363,527,7.082,108,353,Valid
4364,88,7.01,104,382,Valid
4364,640,6.863,110,340,Valid
4365,192,6.906,108,353,Valid
4365,760,6.962,105,368,Valid
4366,312,6.665,110,317,Valid
4366,872,6.548,107,319,Valid
4367,416,6.586,108,331,Valid
4367,984,6.579,105,338,Valid
4368,536,6.411,110,297,Valid
4369,80,6.652,108,353,Valid
4369,616,6.518,113,326,Valid
4370,168,6.431,108,301,Valid
4370,728,6.363,105,324,Valid
4371,280,6.101,110,259,Valid
4371,832,6.289,105,340,Valid
4372,368,6.289,113,333,Valid
4372,929,6.172,107,315,Valid
4373,473,6.032,111,263,Valid
4374,9,5.936,110,304,Valid
4374,529,6.17,115,334,Valid
4375,81,6.066,108,315,Valid
4375,633,5.923,110,281,Valid
4376,161,6.022,111,304,Valid
4376,713,6.066,108,301,Valid
4377,265,5.651,111,255,Valid
4377,785,5.679,111,309,Valid
4378,337,5.497,110,266,Valid
4378,889,5.334,108,241,Valid
4379,433,5.408,108,260,Valid
4379,969,5.339,111,279,Valid
4380,513,5.237,110,258,Valid
4381,57,5.159,108,264,Valid
4381,602,5.194,111,293,Valid
4382,138,5.276,113,262,Valid
4382,674,5.458,110,277,Valid
4383,218,5.334,110,264,Valid
4383,778,4.963,108,239,Valid
4384,298,5.121,115,279,Valid
4384,834,5.133,110,270,Valid
4385,386,5.034,108,256,Valid
4385,938,5.133,108,256,Valid
4386,482,4.966,111,240,Valid
4387,34,4.765,110,198,Valid
4387,562,4.9,110,259,Valid
4388,106,4.724,110,240,Valid
4388,650,4.623,111,213,Valid
4389,186,4.686,110,249,Valid
4389,746,4.757,107,234,Valid
4390,282,4.806,111,248,Valid
4390,834,4.9,108,259,Valid
4391,378,4.821,110,236,Valid
4391,923,4.684,111,220,Valid
4392,467,4.785,108,248,Valid
4393,11,4.915,110,251,Valid
4393,555,4.912,110,271,Valid
4394,107,4.75,108,234,Valid
4394,635,4.679,115,227,Valid
4395,155,4.793,113,255,Valid
4395,699,4.722,110,226,Valid
4396,243,4.765,110,258,Valid
4396,763,4.552,119,190,Valid
4527,913,4.491,,374,Valid
4528,505,4.968,107,174,Valid
4529,137,5.697,98,293,Valid
4529,642,5.819,108,360,Valid
4530,202,6.063,107,374,Valid
4530,762,6.266,108,348,Valid
4531,306,6.543,108,359,Valid
4531,850,6.548,111,353,Valid
4532,394,6.609,110,350,Valid
4532,922,6.518,111,374,Valid
4533,474,6.688,110,380,Valid
4534,18,6.828,110,366,Valid
4534,578,6.685,107,340,Valid
4535,130,6.878,108,375,Valid
4535,682,6.82,108,358,Valid
4536,242,6.716,108,330,Valid
4536,794,6.604,104,387,Valid
4537,314,6.558,117,362,Valid
4537,858,6.477,108,374,Valid
4538,386,6.289,115,355,Valid
4538,955,6.411,107,336,Valid
4539,515,6.601,108,351,Valid
4540,67,6.406,107,316,Valid
4540,611,6.439,111,314,Valid
4541,163,6.49,105,363,Valid
4541,723,6.238,110,282,Valid
4542,291,6.111,105,274,Valid
4542,835,5.992,110,291,Valid
4543,379,5.852,108,275,Valid
4543,931,5.964,108,311,Valid
4544,475,5.966,110,285,Valid
4545,11,6.144,111,310,Valid
4545,579,6.167,104,324,Valid
4546,131,6.022,110,305,Valid
4546,683,6.139,107,348,Valid
4547,251,6.06,107,307,Valid
4547,780,5.982,115,298,Valid
4548,308,6.144,113,310,Valid
4548,836,6.111,111,313,Valid
4549,380,6.142,110,328,Valid
4549,924,5.946,110,282,Valid
4550,492,5.954,104,320,Valid
4551,28,5.771,115,254,Valid
4551,580,5.723,105,286,Valid
4552,132,5.616,110,280,Valid
4552,692,5.718,107,281,Valid
4553,220,5.629,111,289,Valid
4553,772,5.502,110,263,Valid
4554,316,5.497,110,282,Valid
4554,860,5.588,110,275,Valid
4555,412,5.563,108,287,Valid
4555,972,5.367,107,262,Valid
4556,532,5.672,107,305,Valid
4557,69,5.814,110,325,Valid
4557,621,5.707,110,298,Valid
4558,165,5.723,108,283,Valid
4558,717,5.527,110,272,Valid
4559,245,5.603,113,281,Valid
4559,805,5.705,105,304,Valid
4560,357,5.58,110,275,Valid
4560,893,5.494,111,258,Valid
4561,437,5.588,108,305,Valid
4561,981,5.481,111,278,Valid
4562,541,5.644,105,296,Valid
4563,85,5.575,111,299,Valid
4563,629,5.471,110,276,Valid
4564,173,5.367,110,264,Valid
4564,733,5.197,108,233,Valid
4565,269,5.278,110,270,Valid
4565,813,5.108,110,262,Valid
4566,333,5.207,117,252,Valid
4566,854,5.26,111,284,Valid
4567,398,5.121,115,237,Valid
4567,918,5.339,110,275,Valid
4568,470,5.413,108,288,Valid
4569,14,5.311,111,277,Valid
4569,558,5.133,111,229,Valid
4570,78,5.375,111,298,Valid
4570,646,5.202,107,267,Valid
4571,190,5.199,111,251,Valid
4571,718,5.235,111,264,Valid
4572,262,5.311,110,276,Valid
4572,814,5.136,110,234,Valid
4573,342,5.093,111,252,Valid
4573,910,5.215,102,306,Valid
4574,486,4.834,108,212,Valid
4575,30,5.149,108,275,Valid
4575,583,5.199,108,263,Valid
4576,119,5.286,110,298,Valid
4576,687,5.067,108,230,Valid
4577,231,5.199,107,269,Valid
4577,791,4.877,111,208,Valid
4578,311,4.978,110,263,Valid
4578,855,4.925,110,245,Valid
4579,407,4.702,111,208,Valid
4579,943,4.686,110,224,Valid
4580,463,4.735,113,261,Valid
4580,991,5.144,113,322,Valid
4581,535,5.11,111,252,Valid
4582,167,5.169,92,305,Valid
4582,695,4.836,119,236,Valid
4583,255,5.436,105,304,Valid
4583,807,5.616,108,336,Valid
4584,367,5.41,108,260,Valid
4584,904,5.659,110,284,Valid
4585,472,5.636,107,263,Valid
4586,8,5.568,110,279,Valid
4586,568,5.357,108,247,Valid
4587,104,5.382,110,256,Valid
4587,672,5.245,107,244,Valid
4588,208,5.169,110,244,Valid
4588,768,5.093,107,244,Valid
4589,320,4.983,108,240,Valid
4589,872,4.796,110,220,Valid
4590,432,4.897,105,235,Valid
4590,984,4.973,108,242,Valid
4591,552,4.92,105,234,Valid
4592,96,5.004,110,255,Valid
4592,656,4.834,107,227,Valid
4593,208,4.948,107,270,Valid
4593,768,4.887,110,228,Valid
4594,336,4.953,104,242,Valid
4594,881,4.902,108,241,Valid
4595,449,4.851,108,225,Valid
4595,985,4.729,110,228,Valid
4596,537,4.75,108,225,Valid
4597,97,4.653,105,218,Valid
4597,657,4.549,108,221,Valid
4598,209,4.58,108,217,Valid
4598,753,4.874,108,279,Valid
4599,297,5.044,111,269,Valid
4599,841,4.968,111,236,Valid
4600,377,4.994,110,237,Valid
4600,913,4.943,111,236,Valid
4601,441,4.989,115,244,Valid
4601,977,4.854,110,239,Valid
4602,529,4.694,110,194,Valid
4603,65,4.501,111,189,Valid
4603,602,4.338,110,200,Valid
4604,154,4.313,108,199,Valid
4604,690,4.407,111,222,Valid
4605,242,4.133,110,175,Valid
4605,778,4.084,108,210,Valid
4606,298,4.262,117,204,Valid
4606,890,4.293,102,189,Valid
4607,434,4.227,108,207,Valid
4608,34,3.94,97,164,Valid
